🐼看电视呗,#genre#
CCTV14(576i),http://219.155.23.180:2000/udp/225.1.4.14:1043
CCTV15(576i),http://219.155.23.180:2000/udp/225.1.4.15:1044
CCTV17(576i),http://219.155.23.180:2000/udp/225.1.4.227:2507
河南卫视,http://219.155.23.180:2000/udp/225.1.5.45:1355
河南卫视,http://219.155.23.180:2000/udp/225.1.4.98:1127
河南卫视(576i),http://219.155.23.180:2000/udp/225.1.4.51:1080
河南卫视(576i),http://219.155.23.180:2000/udp/225.1.5.42:1352
湖南卫视(576i),http://219.155.23.180:2000/udp/225.1.4.17:1046
江苏卫视(576i),http://219.155.23.180:2000/udp/225.1.4.18:1047
浙江卫视(576p),http://219.155.23.180:2000/udp/225.1.4.19:1048
安徽卫视(576i),http://219.155.23.180:2000/udp/225.1.4.20:1049
北京卫视(576i),http://219.155.23.180:2000/udp/225.1.4.21:1050
东方卫视(576i),http://219.155.23.180:2000/udp/225.1.4.22:1051
深圳卫视(576p),http://219.155.23.180:2000/udp/225.1.4.23:1052
天津卫视(576p),http://219.155.23.180:2000/udp/225.1.4.24:1053
海南卫视(576i),http://219.155.23.180:2000/udp/225.1.4.25:1054
辽宁卫视(576i),http://219.155.23.180:2000/udp/225.1.4.26:1055
山东卫视(576p),http://219.155.23.180:2000/udp/225.1.4.27:1056
黑龙江卫视(576i),http://219.155.23.180:2000/udp/225.1.4.28:1057
重庆卫视(576p),http://219.155.23.180:2000/udp/225.1.4.29:1058
广东卫视(576i),http://219.155.23.180:2000/udp/225.1.4.30:1059
东南卫视(576i),http://219.155.23.180:2000/udp/225.1.4.32:1061
云南卫视(576ip),http://219.155.23.180:2000/udp/225.1.4.33:1062
河北卫视(576p),http://219.155.23.180:2000/udp/225.1.4.34:1063
湖北卫视(576i),http://219.155.23.180:2000/udp/225.1.4.35:1064
吉林卫视(576i),http://219.155.23.180:2000/udp/225.1.4.36:1065
江西卫视(576i),http://219.155.23.180:2000/udp/225.1.4.37:1066
四川卫视(576i),http://219.155.23.180:2000/udp/225.1.4.40:1069
贵州卫视(576i),http://219.155.23.180:2000/udp/225.1.4.41:1070
郑州新闻(576i),http://219.155.23.180:2000/udp/225.1.4.143:1179
郑州商都(576i),http://219.155.23.180:2000/udp/225.1.4.144:1180
郑州文旅(576i),http://219.155.23.180:2000/udp/225.1.4.145:1181
爱体育(576i),http://219.155.23.180:2000/udp/225.1.4.5:1034
河南购物,http://219.155.23.180:2000/udp/225.1.4.57:1086
家有购物(576i),http://219.155.23.180:2000/udp/225.1.4.223:1273
聚鲨环球精选(576i),http://219.155.23.180:2000/udp/225.1.4.229:1275
央广购物(576i),http://219.155.23.180:2000/udp/225.1.4.230:1276
快乐购(576i),http://219.155.23.180:2000/udp/225.1.4.231:1277
好享购物(576i),http://219.155.23.180:2000/udp/225.1.4.232:1278
风尚购物(576i),http://219.155.23.180:2000/udp/225.1.4.233:1279
河南欢腾购物,http://219.155.23.180:2000/udp/225.1.4.236:1282

🐼百事通8M,#genre#
CCTV1,http://8.138.7.223/tv/bst8m.php?id=1
CCTV2,http://8.138.7.223/tv/bst8m.php?id=2
CCTV3,http://8.138.7.223/tv/bst8m.php?id=3
CCTV4,http://8.138.7.223/tv/bst8m.php?id=4
CCTV5,http://8.138.7.223/tv/bst8m.php?id=5
CCTV5+,http://8.138.7.223/tv/bst8m.php?id=6
CCTV6,http://8.138.7.223/tv/bst8m.php?id=7
CCTV7,http://8.138.7.223/tv/bst8m.php?id=8
CCTV8,http://8.138.7.223/tv/bst8m.php?id=9
CCTV9,http://8.138.7.223/tv/bst8m.php?id=10
CCTV10,http://8.138.7.223/tv/bst8m.php?id=11
CCTV11,http://8.138.7.223/tv/bst8m.php?id=12
CCTV12,http://8.138.7.223/tv/bst8m.php?id=13
CCTV13,http://8.138.7.223/tv/bst8m.php?id=14
CCTV14,http://8.138.7.223/tv/bst8m.php?id=15
CCTV15,http://8.138.7.223/tv/bst8m.php?id=16
CCTV16,http://8.138.7.223/tv/bst8m.php?id=17
CCTV17,http://8.138.7.223/tv/bst8m.php?id=18
北京卫视,http://8.138.7.223/tv/bst8m.php?id=19
东方卫视,http://8.138.7.223/tv/bst8m.php?id=20
天津卫视,http://8.138.7.223/tv/bst8m.php?id=21
重庆卫视,http://8.138.7.223/tv/bst8m.php?id=22
黑龙江卫视,http://8.138.7.223/tv/bst8m.php?id=23
吉林卫视,http://8.138.7.223/tv/bst8m.php?id=24
辽宁卫视,http://8.138.7.223/tv/bst8m.php?id=25
内蒙古卫视 2M,http://8.138.7.223/tv/bst8m.php?id=26
宁夏卫视 2M,http://8.138.7.223/tv/bst8m.php?id=27
甘肃卫视,http://8.138.7.223/tv/bst8m.php?id=28
青海卫视 2M,http://8.138.7.223/tv/bst8m.php?id=29
陕西卫视 2M,http://8.138.7.223/tv/bst8m.php?id=30
河北卫视,http://8.138.7.223/tv/bst8m.php?id=31
山西卫视 2M,http://8.138.7.223/tv/bst8m.php?id=32
山东卫视,http://8.138.7.223/tv/bst8m.php?id=33
安徽卫视,http://8.138.7.223/tv/bst8m.php?id=34
河南卫视,http://8.138.7.223/tv/bst8m.php?id=35
湖北卫视,http://8.138.7.223/tv/bst8m.php?id=36
湖南卫视,http://8.138.7.223/tv/bst8m.php?id=37
江西卫视,http://8.138.7.223/tv/bst8m.php?id=38
江苏卫视,http://8.138.7.223/tv/bst8m.php?id=39
浙江卫视,http://8.138.7.223/tv/bst8m.php?id=40
东南卫视,http://8.138.7.223/tv/bst8m.php?id=41
广东卫视,http://8.138.7.223/tv/bst8m.php?id=42
深圳卫视,http://8.138.7.223/tv/bst8m.php?id=43
广西卫视,http://8.138.7.223/tv/bst8m.php?id=44
云南卫视,http://8.138.7.223/tv/bst8m.php?id=45
贵州卫视,http://8.138.7.223/tv/bst8m.php?id=46
四川卫视,http://8.138.7.223/tv/bst8m.php?id=47
新疆卫视 2M,http://8.138.7.223/tv/bst8m.php?id=48
兵团卫视 2M,http://8.138.7.223/tv/bst8m.php?id=49
西藏卫视 2M,http://8.138.7.223/tv/bst8m.php?id=50
海南卫视,http://8.138.7.223/tv/bst8m.php?id=51
厦门卫视 2M,http://8.138.7.223/tv/bst8m.php?id=52
康巴卫视 2M,http://8.138.7.223/tv/bst8m.php?id=53
电竞天堂,http://8.138.7.223/tv/bst8m.php?id=54
青春动漫,http://8.138.7.223/tv/bst8m.php?id=55
宝宝动画,http://8.138.7.223/tv/bst8m.php?id=56
卡酷少儿,http://8.138.7.223/tv/bst8m.php?id=57
炫动卡通,http://8.138.7.223/tv/bst8m.php?id=58
动漫秀场,http://8.138.7.223/tv/bst8m.php?id=59
中国教育-1,http://8.138.7.223/tv/bst8m.php?id=60
中国教育-2,http://8.138.7.223/tv/bst8m.php?id=61
中国教育-4,http://8.138.7.223/tv/bst8m.php?id=62
欢笑剧场,http://8.138.7.223/tv/bst8m.php?id=63
快乐垂钓,http://8.138.7.223/tv/bst8m.php?id=64
金鹰纪实,http://8.138.7.223/tv/bst8m.php?id=65
戏曲精选,http://8.138.7.223/tv/bst8m.php?id=66
茶频道,http://8.138.7.223/tv/bst8m.php?id=67
财富天下,http://8.138.7.223/tv/bst8m.php?id=68
中国天气,http://8.138.7.223/tv/bst8m.php?id=69
看天下精选,http://8.138.7.223/tv/bst8m.php?id=70
华语影院,http://8.138.7.223/tv/bst8m.php?id=71
星光影院,http://8.138.7.223/tv/bst8m.php?id=72
谍战剧场,http://8.138.7.223/tv/bst8m.php?id=73
都市剧场,http://8.138.7.223/tv/bst8m.php?id=74
全球大片,http://8.138.7.223/tv/bst8m.php?id=75
热门剧场,http://8.138.7.223/tv/bst8m.php?id=76
纪实科教,http://8.138.7.223/tv/bst8m.php?id=77
全纪实,http://8.138.7.223/tv/bst8m.php?id=78
足球高清,http://8.138.7.223/tv/bst8m.php?id=79
魅力足球,http://8.138.7.223/tv/bst8m.php?id=80
上海新闻,http://8.138.7.223/tv/bst8m.php?id=81
上海都市,http://8.138.7.223/tv/bst8m.php?id=82
上海教育,http://8.138.7.223/tv/bst8m.php?id=83
上海纪实,http://8.138.7.223/tv/bst8m.php?id=84
上视外语,http://8.138.7.223/tv/bst8m.php?id=85
东方影视,http://8.138.7.223/tv/bst8m.php?id=86
五星体育,http://8.138.7.223/tv/bst8m.php?id=87
七彩戏剧,http://8.138.7.223/tv/bst8m.php?id=88
新视觉,http://8.138.7.223/tv/bst8m.php?id=89
生活时尚,http://8.138.7.223/tv/bst8m.php?id=90
游戏风云,http://8.138.7.223/tv/bst8m.php?id=91
热门综艺,http://8.138.7.223/tv/bst8m.php?id=92
劲爆体育,http://8.138.7.223/tv/bst8m.php?id=93
健康养生,http://8.138.7.223/tv/bst8m.php?id=94
百变课堂,http://8.138.7.223/tv/bst8m.php?id=95
东方财经,http://8.138.7.223/tv/bst8m.php?id=96
上海第一财经,http://8.138.7.223/tv/bst8m.php?id=97
乐游,http://8.138.7.223/tv/bst8m.php?id=98
法治天地,http://8.138.7.223/tv/bst8m.php?id=99
金色学堂,http://8.138.7.223/tv/bst8m.php?id=100

🐼北方广电,#genre#

CCTV-1HD,http://120.76.248.139/live/bfgd/4200000484.m3u8
CCTV-1HD,http://120.76.248.139/live/bfgd/4200000488.m3u8
CCTV-1HD,http://120.76.248.139/live/bfgd/4200000489.m3u8
CCTV-1HD,http://120.76.248.139/live/bfgd/4200000201.m3u8
CCTV-2HD,http://120.76.248.139/live/bfgd/4200000061.m3u8
CCTV-3HD,http://120.76.248.139/live/bfgd/4200000062.m3u8
CCTV-4HD,http://120.76.248.139/live/bfgd/4200000063.m3u8
CCTV-5HD,http://120.76.248.139/live/bfgd/4200000064.m3u8
CCTV-5+HD,http://120.76.248.139/live/bfgd/4200000246.m3u8
CCTV-6HD,http://120.76.248.139/live/bfgd/4200000065.m3u8
CCTV-7HD,http://120.76.248.139/live/bfgd/4200000127.m3u8
CCTV-8HD,http://120.76.248.139/live/bfgd/4200000066.m3u8
CCTV-9HD,http://120.76.248.139/live/bfgd/4200000128.m3u8
CCTV-10HD,http://120.76.248.139/live/bfgd/4200000129.m3u8
CCTV-11HD,http://120.76.248.139/live/bfgd/4200000130.m3u8
CCTV-12HD,http://120.76.248.139/live/bfgd/4200000131.m3u8
CCTV-13HD,http://120.76.248.139/live/bfgd/4200000067.m3u8
CCTV-14HD,http://120.76.248.139/live/bfgd/4200000132.m3u8
CCTV-15HD,http://120.76.248.139/live/bfgd/4200000133.m3u8
CCTV-17HD,http://120.76.248.139/live/bfgd/4200000204.m3u8
CGTN阿拉伯语,http://120.76.248.139/live/bfgd/4200000308.m3u8
CGTN西班牙语,http://120.76.248.139/live/bfgd/4200000306.m3u8
CGTN法语,http://120.76.248.139/live/bfgd/4200000307.m3u8
CGTN,http://120.76.248.139/live/bfgd/4200000134.m3u8
CGTN俄罗斯语,http://120.76.248.139/live/bfgd/4200000309.m3u8
中国教育1,http://120.76.248.139/live/bfgd/4200000135.m3u8
中国教育2,http://120.76.248.139/live/bfgd/4200000492.m3u8
CHC华诚影视,http://120.76.248.139/live/bfgd/4200000289.m3u8
安徽卫视HD,http://120.76.248.139/live/bfgd/4200000096.m3u8
北京卫视HD,http://120.76.248.139/live/bfgd/4200000083.m3u8
北京|北京纪实科教,http://120.76.248.139/live/bfgd/4200000113.m3u8
北京|北京卡酷少儿,http://120.76.248.139/live/bfgd/4200000106.m3u8
兵团卫视,http://120.76.248.139/live/bfgd/4200000124.m3u8
百姓健康,http://120.76.248.139/live/bfgd/4200000219.m3u8
北京|车迷频道,http://120.76.248.139/live/bfgd/4200000146.m3u8
重庆|重庆汽摩,http://120.76.248.139/live/bfgd/4200000168.m3u8
重庆卫视HD,http://120.76.248.139/live/bfgd/4200000107.m3u8
重温经典,http://120.76.248.139/live/bfgd/4200000635.m3u8
重温经典,http://120.76.248.139/live/bfgd/4200000636.m3u8
东方卫视HD,http://120.76.248.139/live/bfgd/4200000093.m3u8
东南卫视HD,http://120.76.248.139/live/bfgd/4200000483.m3u8
CCTV-电视指南,http://120.76.248.139/live/bfgd/4200000164.m3u8
中央新影-发现之旅,http://120.76.248.139/live/bfgd/4200000151.m3u8
CCTV-风云足球,http://120.76.248.139/live/bfgd/4200000225.m3u8
上海|法治天地,http://120.76.248.139/live/bfgd/4200000162.m3u8
广东卫视HD,http://120.76.248.139/live/bfgd/4200000092.m3u8
甘肃卫视HD,http://120.76.248.139/live/bfgd/4200000119.m3u8
河南|国学频道,http://120.76.248.139/live/bfgd/4200000169.m3u8
广西卫视HD,http://120.76.248.139/live/bfgd/4200000116.m3u8
贵州|天元围棋,http://120.76.248.139/live/bfgd/4200000633.m3u8
贵州卫视HD,http://120.76.248.139/live/bfgd/4200000101.m3u8
河南卫视HD,http://120.76.248.139/live/bfgd/4200000339.m3u8
湖北卫视HD,http://120.76.248.139/live/bfgd/4200000102.m3u8
河北卫视HD,http://120.76.248.139/live/bfgd/4200000108.m3u8
CCTV-怀旧剧场,http://120.76.248.139/live/bfgd/4200000224.m3u8
黑龙江卫视HD,http://120.76.248.139/live/bfgd/4200000095.m3u8
湖南|茶频道,http://120.76.248.139/live/bfgd/4200000181.m3u8
湖南|hnjykt,http://120.76.248.139/live/bfgd/4200000350.m3u8
湖南|快乐垂钓,http://120.76.248.139/live/bfgd/4200000228.m3u8
湖南卫视HD,http://120.76.248.139/live/bfgd/4200000086.m3u8
湖南|先锋乒羽,http://120.76.248.139/live/bfgd/4200000349.m3u8
北京|环球旅游,http://120.76.248.139/live/bfgd/4200000147.m3u8
吉林卫视HD,http://120.76.248.139/live/bfgd/4200000097.m3u8
江苏|财富天下,http://120.76.248.139/live/bfgd/4200000231.m3u8
江苏卫视HD,http://120.76.248.139/live/bfgd/4200000085.m3u8
辽宁|家庭理财,http://120.76.248.139/live/bfgd/4200000139.m3u8
江西卫视HD,http://120.76.248.139/live/bfgd/4200000098.m3u8
中央新影-老故事,http://120.76.248.139/live/bfgd/4200000166.m3u8
辽宁|鞍山新闻综合,http://120.76.248.139/live/bfgd/4200000274.m3u8
辽宁|辽宁北方,http://120.76.248.139/live/bfgd/4200000071.m3u8
辽宁|本溪新闻频道,http://120.76.248.139/live/bfgd/4200000312.m3u8
辽宁|朝阳新闻综合,http://120.76.248.139/live/bfgd/4200000282.m3u8
辽宁|辽宁导视,http://120.76.248.139/live/bfgd/4200000187.m3u8
辽宁|丹东新闻综合,http://120.76.248.139/live/bfgd/4200000276.m3u8
辽宁|大连新闻综合,http://120.76.248.139/live/bfgd/4200000273.m3u8
辽宁|辽宁都市,http://120.76.248.139/live/bfgd/4200000610.m3u8
辽宁|辽宁都市,http://120.76.248.139/live/bfgd/4200000068.m3u8
辽宁|抚顺新闻综合,http://120.76.248.139/live/bfgd/4200000275.m3u8
辽宁|阜新新闻综合,http://120.76.248.139/live/bfgd/4200000279.m3u8
辽宁|辽宁公共,http://120.76.248.139/live/bfgd/4200000481.m3u8
辽宁|辽宁公共,http://120.76.248.139/live/bfgd/4200000077.m3u8
辽宁|葫芦岛新闻综合,http://120.76.248.139/live/bfgd/4200000284.m3u8
辽宁|龙港综合,http://120.76.248.139/live/bfgd/4200000490.m3u8
辽宁|连山综合,http://120.76.248.139/live/bfgd/4200000491.m3u8
辽宁|辽宁经济,http://120.76.248.139/live/bfgd/4200000076.m3u8
辽宁|辽宁经济,http://120.76.248.139/live/bfgd/4200000480.m3u8
辽宁|辽宁教育青少,http://120.76.248.139/live/bfgd/4200000075.m3u8
辽宁|锦州新闻综合,http://120.76.248.139/live/bfgd/4200000277.m3u8
辽宁|辽阳新闻综合,http://120.76.248.139/live/bfgd/4200000280.m3u8
辽宁|盘锦新闻综合,http://120.76.248.139/live/bfgd/4200000283.m3u8
辽宁|辽宁生活,http://120.76.248.139/live/bfgd/4200000073.m3u8
辽宁|沈阳新闻,http://120.76.248.139/live/bfgd/4200000059.m3u8
辽宁|铁岭综合频道,http://120.76.248.139/live/bfgd/4200000281.m3u8
辽宁|辽宁体育,http://120.76.248.139/live/bfgd/4200000611.m3u8
辽宁卫视,http://120.76.248.139/live/bfgd/4200000141.m3u8
辽宁卫视,http://120.76.248.139/live/bfgd/4200000185.m3u8
辽宁卫视HD,http://120.76.248.139/live/bfgd/4200000058.m3u8
辽宁|营口新闻频道,http://120.76.248.139/live/bfgd/4200000278.m3u8
辽宁|辽宁影视剧,http://120.76.248.139/live/bfgd/4200000070.m3u8
海南卫视HD,http://120.76.248.139/live/bfgd/4200000473.m3u8
内蒙古卫视,http://120.76.248.139/live/bfgd/4200000110.m3u8
CCTV-女性时尚,http://120.76.248.139/live/bfgd/4200000176.m3u8
宁夏卫视,http://120.76.248.139/live/bfgd/4200000118.m3u8
青海卫视,http://120.76.248.139/live/bfgd/4200000111.m3u8
山东|收藏天下,http://120.76.248.139/live/bfgd/4200000155.m3u8
四川卫视HD,http://120.76.248.139/live/bfgd/4200000103.m3u8
山东教育卫视,http://120.76.248.139/live/bfgd/4200000112.m3u8
山东卫视HD,http://120.76.248.139/live/bfgd/4200000099.m3u8
北京|四海钓鱼,http://120.76.248.139/live/bfgd/4200000229.m3u8
书画频道,http://120.76.248.139/live/bfgd/4200000180.m3u8
CCTV-世界地理,http://120.76.248.139/live/bfgd/4200000177.m3u8
农林卫视,http://120.76.248.139/live/bfgd/4200000122.m3u8
陕西卫视HD,http://120.76.248.139/live/bfgd/4200000512.m3u8
山西卫视,http://120.76.248.139/live/bfgd/4200000109.m3u8
深圳卫视HD,http://120.76.248.139/live/bfgd/4200000100.m3u8
新疆卫视,http://120.76.248.139/live/bfgd/4200000150.m3u8
上海|新视觉HD,http://120.76.248.139/live/bfgd/4200000249.m3u8
北京|生态环境频道,http://120.76.248.139/live/bfgd/4200000149.m3u8
西藏卫视,http://120.76.248.139/live/bfgd/4200000121.m3u8
延边卫视,http://120.76.248.139/live/bfgd/4200000117.m3u8
云南卫视HD,http://120.76.248.139/live/bfgd/4200000482.m3u8
北京|优优宝贝,http://120.76.248.139/live/bfgd/4200000153.m3u8
北京|中华特产,http://120.76.248.139/live/bfgd/4200000158.m3u8
浙江卫视HD,http://120.76.248.139/live/bfgd/4200000094.m3u8
甘肃|INBM证券服务,http://120.76.248.139/live/bfgd/4200000601.m3u8
甘肃|纪录片,http://120.76.248.139/live/bfgd/4200000615.m3u8
甘肃|纪录片,http://120.76.248.139/live/bfgd/4200000286.m3u8
甘肃|纪录片,http://120.76.248.139/live/bfgd/4200000287.m3u8
甘肃|纪录片,http://120.76.248.139/live/bfgd/4200000288.m3u8
甘肃|购物,http://120.76.248.139/live/bfgd/4200000626.m3u8
甘肃|轮播,http://120.76.248.139/live/bfgd/4200000290.m3u8
甘肃|轮播,http://120.76.248.139/live/bfgd/4200000291.m3u8
甘肃|轮播,http://120.76.248.139/live/bfgd/4200000292.m3u8
甘肃|轮播,http://120.76.248.139/live/bfgd/4200000293.m3u8
甘肃|轮播,http://120.76.248.139/live/bfgd/4200000295.m3u8
甘肃|轮播,http://120.76.248.139/live/bfgd/4200000296.m3u8
甘肃|轮播,http://120.76.248.139/live/bfgd/4200000297.m3u8
甘肃|轮播,http://120.76.248.139/live/bfgd/4200000298.m3u8

🐼重庆有线,#genre#
CCTV-1综合,http://8.138.7.223/tv/cqyx2.php?id=cctv1HD$重庆有线
CCTV-2财经,http://8.138.7.223/tv/cqyx2.php?id=cctv2HD$重庆有线
CCTV-3综艺,http://8.138.7.223/tv/cqyx2.php?id=cctv3HD$重庆有线
CCTV-4中文国际,http://8.138.7.223/tv/cqyx2.php?id=cctv4HD$重庆有线
CCTV-5体育,http://8.138.7.223/tv/cqyx2.php?id=cctv5HD$重庆有线
CCTV-5+体育赛事,http://8.138.7.223/tv/cqyx2.php?id=cctv5SportHD$重庆有线
CCTV-6电影,http://8.138.7.223/tv/cqyx2.php?id=cctv6HD$重庆有线
CCTV-7国防军事,http://8.138.7.223/tv/cqyx2.php?id=cctv7HD$重庆有线
CCTV-8电视剧,http://8.138.7.223/tv/cqyx2.php?id=cctv8HD$重庆有线
CCTV-9记录,http://8.138.7.223/tv/cqyx2.php?id=cctv9HD$重庆有线
CCTV-10科教,http://8.138.7.223/tv/cqyx2.php?id=cctv10HD$重庆有线
CCTV-11戏曲,http://8.138.7.223/tv/cqyx2.php?id=cctv11HD$重庆有线
CCTV-12社会与法,http://8.138.7.223/tv/cqyx2.php?id=cctv12HD$重庆有线
CCTV-13新闻,http://8.138.7.223/tv/cqyx2.php?id=CCTVNewsHD$重庆有线
CCTV-14少儿,http://8.138.7.223/tv/cqyx2.php?id=cctvseHD$重庆有线
CCTV-15音乐,http://8.138.7.223/tv/cqyx2.php?id=cctv15HD$重庆有线
CCTV-16奥林匹克,http://8.138.7.223/tv/cqyx2.php?id=cctv16HD$重庆有线
CCTV-17农业农村,http://8.138.7.223/tv/cqyx2.php?id=cctv17HD$重庆有线
CCTV-4K超高清,http://8.138.7.223/tv/cqyx2.php?id=CCTV4K$重庆有线
CCTV兵器科技,http://8.138.7.223/tv/cqyx2.php?id=bqkjHD$重庆有线
CCTV第一剧场,http://8.138.7.223/tv/cqyx2.php?id=diyijuchangHD$重庆有线
CCTV怀旧剧场,http://8.138.7.223/tv/cqyx2.php?id=hjjcHD$重庆有线
CCTV风云剧场,http://8.138.7.223/tv/cqyx2.php?id=fyjcHD$重庆有线
CCTV风云剧场,http://8.138.7.223/tv/cqyx2.php?id=shandongHD$重庆有线
CCTV风云音乐,http://8.138.7.223/tv/cqyx2.php?id=fyyyHD$重庆有线
CCTV风云足球,http://8.138.7.223/tv/cqyx2.php?id=fyzqHD$重庆有线
CCTV央视文化精品,http://8.138.7.223/tv/cqyx2.php?id=yswhHD$重庆有线
CCTV高尔夫网球,http://8.138.7.223/tv/cqyx2.php?id=golfHD$重庆有线
CCTV女性时尚,http://8.138.7.223/tv/cqyx2.php?id=nvxing$重庆有线
CCTV央视台球,http://8.138.7.223/tv/cqyx2.php?id=ystqHD$重庆有线
央广购物,http://8.138.7.223/tv/cqyx2.php?id=yggw$重庆有线
中央新影-中学生,http://8.138.7.223/tv/cqyx2.php?id=qicai$重庆有线
中央新影-发现之旅,http://8.138.7.223/tv/cqyx2.php?id=faxian$重庆有线
中央新影-老故事,http://8.138.7.223/tv/cqyx2.php?id=gushi$重庆有线
书画,http://8.138.7.223/tv/cqyx2.php?id=shuhua$重庆有线
中国天气,http://8.138.7.223/tv/cqyx2.php?id=tianqiSD$重庆有线
CGTN,http://8.138.7.223/tv/cqyx2.php?id=cgtnSD$重庆有线
CETV1中教1台,http://8.138.7.223/tv/cqyx2.php?id=cetv-1SD$重庆有线
CETV4中教4台,http://8.138.7.223/tv/cqyx2.php?id=cetv-4SD$重庆有线
CETV早期教育,http://8.138.7.223/tv/cqyx2.php?id=zaojiaoHD$重庆有线
CHC高清电影,http://8.138.7.223/tv/cqyx2.php?id=chcgqdyHD$重庆有线
CHC动作电影,http://8.138.7.223/tv/cqyx2.php?id=chcdzdyHD$重庆有线
CHC家庭影院,http://8.138.7.223/tv/cqyx2.php?id=chcjtyyHD$重庆有线
北京卫视,http://8.138.7.223/tv/cqyx2.php?id=beijingHD$重庆有线
东方卫视,http://8.138.7.223/tv/cqyx2.php?id=shanghaiHD$重庆有线
天津卫视,http://8.138.7.223/tv/cqyx2.php?id=tianjinHD$重庆有线
重庆卫视,http://8.138.7.223/tv/cqyx2.php?id=chongqingHD$重庆有线
黑龙江卫视,http://8.138.7.223/tv/cqyx2.php?id=heilongjiangHD$重庆有线
吉林卫视,http://8.138.7.223/tv/cqyx2.php?id=jilinHD$重庆有线
辽宁卫视,http://8.138.7.223/tv/cqyx2.php?id=liaoningHD$重庆有线
